,Start Date,Start Price,End Date,End Price,Weekly Returns,Bin Label,News,Basics
0,2023-12-31,2281.47119140625,2024-01-07,2222.865966796875,-0.02568747079959932,D3,[],{}
1,2024-01-07,2222.865966796875,2024-01-14,2472.2412109375,0.11218636115067793,U5+,[],{}
2,2024-01-14,2472.2412109375,2024-01-21,2453.9130859375,-0.0074135666531705,D1,[],{}
3,2024-01-21,2453.9130859375,2024-01-28,2257.208740234375,-0.08015945912280564,D5+,[],{}
4,2024-01-28,2257.208740234375,2024-02-04,2289.546142578125,0.01432627907527606,U2,[],{}
5,2024-02-04,2289.546142578125,2024-02-11,2507.570556640625,0.09522604065843177,U5+,[],{}
6,2024-02-11,2507.570556640625,2024-02-18,2878.998046875,0.14812244833978827,U5+,[],{}
7,2024-02-18,2878.998046875,2024-02-25,3112.697265625,0.08117380246355776,U5+,[],{}
8,2024-02-25,3112.697265625,2024-03-03,3490.99365234375,0.12153330518083383,U5+,[],{}
9,2024-03-03,3490.99365234375,2024-03-10,3881.193115234375,0.11177318028884309,U5+,[],{}
10,2024-03-10,3881.193115234375,2024-03-17,3642.4130859375,-0.06152232630724319,D5+,[],{}
11,2024-03-17,3642.4130859375,2024-03-24,3454.636474609375,-0.051552804939419494,D5+,[],{}
12,2024-03-24,3454.636474609375,2024-03-31,3647.8564453125,0.055930623127278034,U5+,[],{}
13,2024-03-31,3647.8564453125,2024-04-07,3453.49462890625,-0.0532811033877183,D5+,[],{}
14,2024-04-07,3453.49462890625,2024-04-14,3156.94189453125,-0.08587033316710868,D5+,[],{}
15,2024-04-14,3156.94189453125,2024-04-21,3147.28857421875,-0.003057807408246016,D1,[],{}
16,2024-04-21,3147.28857421875,2024-04-28,3262.774658203125,0.036693833838558065,U4,[],{}
17,2024-04-28,3262.774658203125,2024-05-05,3137.2490234375,-0.03847205152523603,D4,[],{}
18,2024-05-05,3137.2490234375,2024-05-12,2928.701904296875,-0.06647451878465127,D5+,"[{""date"": ""20240507090000"", ""headline"": ""Ethereum Can't Seem To Catch Bitcoin"", ""summary"": ""Bitcoin's bull market continues with a target of $125K, while Ether's performance against Bitcoin has softened. Find out how I am playing this setup.""}]",{}
19,2024-05-12,2928.701904296875,2024-05-19,3071.843017578125,0.04887527579069717,U5,"[{""date"": ""20240514110736"", ""headline"": ""Unlocking Potential: The Investment Case For Grayscale Ethereum Classic Trust"", ""summary"": ""ETCG offers shares that reflect a stake in Ethereum Classic, making it accessible to a wider range of investors. Find out my recommendation on ETCG.""}]",{}
20,2024-05-19,3071.843017578125,2024-05-26,3825.8974609375,0.24547297470750307,U5+,"[{""date"": ""20240521204633"", ""headline"": ""ETHE: 40% Rally On ETF Hopes, Time To Buy"", ""summary"": """"}, {""date"": ""20240521210000"", ""headline"": ""Crypto Rises And Shorts Shatter"", ""summary"": ""As we first noted in today's Morning Lineup, while equities are having a snoozer of a session, crypto prices are rallying.""}, {""date"": ""20240523193040"", ""headline"": ""Ethereum ETF Approval: What Bitcoin's History Teaches Us"", ""summary"": ""The SEC's approval of Ethereum spot ETFs follows Bitcoin's, indicating potential similar price patterns. Read my analysis to know what to expect.""}, {""date"": ""20240524075004"", ""headline"": ""Wall Street Breakfast Podcast: Inflation Fuels Burger King, McDonald's $5 Meal Showdown"", ""summary"": ""Burger King to launch $5 value meal to outshine McDonald\u00e2\u0080\u0099s. SEC approves spot ethereum ETFs in huge win for crypto world. Nvidia cuts AI chip price in China amid competition from Huawei.""}]",{}
21,2024-05-26,3825.8974609375,2024-06-02,3780.89599609375,-0.011762329049122666,D2,"[{""date"": ""20240528191706"", ""headline"": ""The SEC Is Allowing Ethereum ETFs: Should You Invest?"", ""summary"": ""Ethereum has soared after Ethereum-based ETFs have been approved for listing by the SEC.\u00c2\u00a0Read this article for an analysis of what this means for investors.""}, {""date"": ""20240530115000"", ""headline"": ""Charting 2024's ETF Boom - Ether Entering The Arena?"", ""summary"": ""Amid a lack of Wall Street dealmaking this year, ETF issuers have been busy crafting new strategies.""}, {""date"": ""20240601124451"", ""headline"": ""DAPP: Crypto Stocks Lose Some Luster In 2024 As New ETFs Capture The Spotlight"", ""summary"": ""Bitcoin and other cryptocurrencies have had a strong year so far, both in terms of absolute returns and positive net inflows.""}]",{}
